instrument,trading_day,update_time_raw,turnover,volume,last_price,open_interest,upper_limit_price,lower_limit_price,local_timestamp_us,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ms_of_day,product,contract_yyyymm,grid_phase_ms,session,is_preopen,is_in_continuous_session,is_out_of_session,exchange_ts,local_ts_utc,phase_residual_ms,is_observed_snapshot,bid_levels_present,ask_levels_present,one_sided_book,partial_depth_book,row_integrity_ok,source_file_integrity,session_boundary,interval_volume,interval_turnover,delta_open_interest,interval_vwap
IF2401,20240104,093043200,1065560340.0,1052,3375.4,98530,3719.6,3043.6,1704331843216534,3375.2,3375.0,3374.4,3374.0,3373.6,3375.8,3376.0,3376.2,3376.4,3376.6,2,6,9,2,7,11,2,24,1,1,34243200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:43.200,2024-01-04 01:30:43.216534+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3037800.0,-2.0,3375.3333333333335
IF2402,20240104,093043200,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331843216542,3381.2,3381.0,3380.8,3380.6,3380.4,3382.6,3382.8,3383.0,3383.2,3383.4,1,2,1,2,1,1,2,1,1,1,34243200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:43.200,2024-01-04 01:30:43.216542+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093043200,365005140.0,359,3389.0,101010,3734.4,3055.6,1704331843216550,3388.4,3388.2,3388.0,3387.6,3387.4,3388.8,3389.0,3389.6,3390.0,3390.4,1,1,1,3,1,1,2,4,1,1,34243200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:43.200,2024-01-04 01:30:43.216550+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016700.0,0.0,3389.0
IF2406,20240104,093043200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331843216557,3381.8,3381.6,3381.4,3381.2,3380.6,3382.8,3383.0,3383.2,3383.4,3383.6,1,1,2,1,1,1,1,3,2,2,34243200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:43.200,2024-01-04 01:30:43.216557+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093043700,1073661300.0,1060,3375.0,98527,3719.6,3043.6,1704331843715586,3375.0,3374.6,3374.4,3374.0,3373.6,3375.8,3376.0,3376.2,3376.4,3376.6,4,2,9,2,7,9,2,25,1,1,34243700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:43.700,2024-01-04 01:30:43.715586+00:00,0,True,5,5,False,False,True,PASS,False,8.0,8100960.0,-3.0,3375.4
IF2402,20240104,093043700,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331843715594,3381.2,3381.0,3380.8,3380.6,3380.4,3382.8,3383.0,3383.2,3383.4,3383.6,1,2,1,2,1,2,1,1,1,1,34243700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:43.700,2024-01-04 01:30:43.715594+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093043700,371104500.0,365,3388.8,101013,3734.4,3055.6,1704331843715602,3388.0,3387.6,3387.4,3387.2,3387.0,3389.6,3390.0,3390.4,3391.2,3392.4,1,3,1,4,1,4,1,1,3,1,34243700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:43.700,2024-01-04 01:30:43.715602+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6099360.0,3.0,3388.5333333333333
IF2401,20240104,093044200,1075686360.0,1062,3375.2,98526,3719.6,3043.6,1704331844217615,3375.0,3374.6,3374.4,3374.0,3373.6,3375.8,3376.0,3376.2,3376.4,3376.6,4,2,9,2,7,10,2,25,1,1,34244200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:44.200,2024-01-04 01:30:44.217615+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2025060.0,-1.0,3375.1
IF2402,20240104,093044200,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331844217623,3381.2,3381.0,3380.8,3380.6,3380.4,3382.8,3383.0,3383.2,3383.4,3383.6,1,2,1,2,1,1,1,1,1,1,34244200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:44.200,2024-01-04 01:30:44.217623+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093044200,371104500.0,365,3388.8,101013,3734.4,3055.6,1704331844217631,3388.2,3388.0,3387.8,3387.6,3387.4,3389.4,3389.6,3390.0,3390.4,3391.2,1,1,1,3,1,2,7,1,1,3,34244200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:44.200,2024-01-04 01:30:44.217631+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093044700,1078723920.0,1065,3375.0,98523,3719.6,3043.6,1704331844716344,3375.0,3374.6,3374.4,3374.0,3373.6,3375.6,3375.8,3376.0,3376.2,3376.4,2,2,9,2,7,1,10,2,25,1,34244700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:44.700,2024-01-04 01:30:44.716344+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3037560.0,-3.0,3375.0666666666666
IF2402,20240104,093044700,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331844716352,3381.2,3381.0,3380.8,3380.6,3380.4,3382.8,3383.0,3383.2,3383.4,3383.6,1,1,1,2,1,1,1,1,1,1,34244700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:44.700,2024-01-04 01:30:44.716352+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093044700,372121260.0,366,3389.2,101012,3734.4,3055.6,1704331844716360,3388.2,3388.0,3387.8,3387.6,3387.4,3389.2,3389.4,3389.6,3390.0,3390.4,3,1,1,3,1,1,3,7,1,1,34244700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:44.700,2024-01-04 01:30:44.716360+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016760.0,-1.0,3389.2
IF2406,20240104,093044700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331844716368,3381.6,3381.4,3381.2,3380.6,3380.4,3382.8,3383.2,3383.4,3383.6,3383.8,1,2,1,1,4,1,3,2,1,1,34244700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:44.700,2024-01-04 01:30:44.716368+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093045200,1084800240.0,1071,3375.6,98517,3719.6,3043.6,1704331845217542,3375.2,3375.0,3374.6,3374.4,3374.0,3375.8,3376.0,3376.2,3376.4,3376.6,4,3,2,9,2,5,2,25,1,1,34245200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:45.200,2024-01-04 01:30:45.217542+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6076320.0,-6.0,3375.733333333333
IF2402,20240104,093045200,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331845217550,3381.2,3381.0,3380.8,3380.6,3380.4,3382.6,3382.8,3383.0,3383.2,3383.4,1,1,1,2,1,1,1,1,1,1,34245200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:45.200,2024-01-04 01:30:45.217550+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093045200,373138020.0,367,3389.2,101011,3734.4,3055.6,1704331845217558,3388.6,3388.2,3388.0,3387.8,3387.6,3389.4,3389.6,3390.0,3390.4,3391.2,1,3,1,1,3,3,6,1,1,3,34245200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:45.200,2024-01-04 01:30:45.217558+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016760.0,-1.0,3389.2
IF2406,20240104,093045200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331845217566,3381.6,3381.4,3381.2,3380.6,3380.4,3382.6,3382.8,3383.2,3383.4,3383.6,1,2,2,1,4,1,1,3,2,1,34245200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:45.200,2024-01-04 01:30:45.217566+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093045700,1086825720.0,1073,3375.8,98516,3719.6,3043.6,1704331845716198,3375.4,3375.2,3375.0,3374.6,3374.4,3375.8,3376.0,3376.2,3376.4,3376.6,4,2,3,2,9,4,2,25,1,1,34245700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:45.700,2024-01-04 01:30:45.716198+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2025480.0,-1.0,3375.8
IF2402,20240104,093045700,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331845716206,3381.2,3381.0,3380.8,3380.6,3380.4,3382.8,3383.0,3383.2,3383.4,3383.6,1,1,1,2,1,1,1,1,1,1,34245700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:45.700,2024-01-04 01:30:45.716206+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093045700,373138020.0,367,3389.2,101011,3734.4,3055.6,1704331845716214,3388.8,3388.6,3388.4,3388.2,3388.0,3389.0,3389.6,3390.0,3390.4,3391.2,1,1,3,3,1,1,4,1,1,2,34245700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:45.700,2024-01-04 01:30:45.716214+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093045700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331845716222,3381.6,3381.4,3381.2,3380.6,3380.4,3382.8,3383.2,3383.6,3383.8,3384.0,1,2,2,1,4,1,3,1,1,10,34245700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:45.700,2024-01-04 01:30:45.716222+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093046200,1096953420.0,1083,3375.4,98511,3719.6,3043.6,1704331846217249,3375.8,3375.4,3375.2,3375.0,3374.6,3376.2,3376.4,3376.6,3376.8,3377.0,1,3,1,3,2,22,1,1,24,1,34246200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:46.200,2024-01-04 01:30:46.217249+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10127700.0,-5.0,3375.9
IF2403,20240104,093046200,374154720.0,368,3389.0,101010,3734.4,3055.6,1704331846217257,3389.2,3388.8,3388.6,3388.4,3388.2,3389.6,3389.8,3390.0,3390.4,3391.2,1,2,1,2,3,4,1,1,1,2,34246200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:46.200,2024-01-04 01:30:46.217257+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016700.0,-1.0,3389.0
IF2406,20240104,093046200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331846217265,3381.8,3381.6,3381.4,3381.2,3380.6,3383.2,3383.6,3383.8,3384.0,3385.0,1,1,2,2,1,1,1,1,10,4,34246200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:46.200,2024-01-04 01:30:46.217265+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093046700,1099991640.0,1086,3375.8,98509,3719.6,3043.6,1704331846716016,3376.0,3375.8,3375.4,3375.2,3375.0,3376.2,3376.4,3376.6,3376.8,3377.0,2,5,1,1,3,22,1,1,24,1,34246700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:46.700,2024-01-04 01:30:46.716016+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3038220.0,-2.0,3375.8
IF2402,20240104,093046700,51766560.0,51,3381.4,6527,3727.0,3049.4,1704331846716024,3381.4,3381.0,3380.8,3380.6,3380.4,3383.2,3383.4,3383.6,3386.4,3390.0,3,1,1,2,1,1,1,1,1,3,34246700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:46.700,2024-01-04 01:30:46.716024+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093046700,374154720.0,368,3389.0,101010,3734.4,3055.6,1704331846716032,3389.2,3389.0,3388.8,3388.6,3388.4,3389.4,3389.6,3389.8,3390.0,3390.4,1,7,3,1,2,1,4,1,1,1,34246700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:46.700,2024-01-04 01:30:46.716032+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093046700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331846716040,3381.8,3381.6,3381.4,3381.2,3380.6,3383.0,3383.2,3383.6,3383.8,3384.0,1,1,2,2,1,1,1,1,1,10,34246700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:46.700,2024-01-04 01:30:46.716040+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093047200,1107081480.0,1093,3376.0,98507,3719.6,3043.6,1704331847220271,3375.8,3375.4,3375.2,3375.0,3374.8,3376.2,3376.4,3376.6,3376.8,3377.0,7,2,1,4,1,18,1,1,24,1,34247200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:47.200,2024-01-04 01:30:47.220271+00:00,0,True,5,5,False,False,True,PASS,False,7.0,7089840.0,-2.0,3376.114285714286
IF2402,20240104,093047200,53795400.0,53,3381.4,6525,3727.0,3049.4,1704331847220280,3381.4,3380.8,3380.6,3380.4,3379.8,3383.2,3383.4,3383.6,3386.4,3390.0,2,1,2,1,1,1,1,1,1,3,34247200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:47.200,2024-01-04 01:30:47.220280+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2028840.0,-2.0,3381.4
IF2403,20240104,093047200,377204820.0,371,3389.0,101011,3734.4,3055.6,1704331847220288,3389.4,3389.0,3388.8,3388.6,3388.4,3389.6,3389.8,3390.0,3390.4,3391.2,1,2,3,1,2,4,1,1,1,2,34247200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:47.200,2024-01-04 01:30:47.220288+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3050100.0,1.0,3389.0
IF2406,20240104,093047200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331847220296,3381.8,3381.6,3381.4,3381.2,3380.6,3383.2,3383.6,3383.8,3384.0,3385.0,1,1,2,2,1,1,1,1,10,4,34247200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:47.200,2024-01-04 01:30:47.220296+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093047700,1113158520.0,1099,3376.0,98507,3719.6,3043.6,1704331847718151,3375.8,3375.6,3375.4,3375.2,3375.0,3376.2,3376.4,3376.6,3376.8,3377.0,4,1,2,1,4,14,1,1,24,1,34247700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:47.700,2024-01-04 01:30:47.718151+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6077040.0,0.0,3376.133333333333
IF2402,20240104,093047700,53795400.0,53,3381.4,6525,3727.0,3049.4,1704331847718159,3381.6,3381.4,3380.8,3380.6,3380.4,3383.2,3383.4,3383.6,3386.4,3390.0,2,2,1,2,1,1,1,1,1,3,34247700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:47.700,2024-01-04 01:30:47.718159+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093047700,383306100.0,377,3389.8,101005,3734.4,3055.6,1704331847718167,3389.2,3389.0,3388.8,3388.6,3388.4,3390.0,3390.4,3391.2,3392.4,3393.4,5,2,3,1,1,2,1,2,1,14,34247700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:47.700,2024-01-04 01:30:47.718167+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6101280.0,-6.0,3389.6
IF2401,20240104,093048200,1119235680.0,1105,3376.2,98506,3719.6,3043.6,1704331848218380,3376.0,3375.8,3375.6,3375.4,3375.2,3376.2,3376.4,3376.6,3376.8,3377.0,1,4,1,2,1,8,2,1,24,1,34248200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:48.200,2024-01-04 01:30:48.218380+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6077160.0,-1.0,3376.2
IF2402,20240104,093048200,53795400.0,53,3381.4,6525,3727.0,3049.4,1704331848218388,3381.6,3381.4,3380.8,3380.6,3380.4,3383.4,3383.6,3386.4,3387.8,3390.0,2,2,1,2,1,1,1,1,4,3,34248200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:48.200,2024-01-04 01:30:48.218388+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093048200,383306100.0,377,3389.8,101005,3734.4,3055.6,1704331848218396,3389.2,3389.0,3388.8,3388.6,3388.2,3390.0,3390.4,3391.2,3392.4,3393.4,6,2,3,1,2,2,1,2,1,14,34248200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:48.200,2024-01-04 01:30:48.218396+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093048200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331848218404,3382.2,3381.8,3381.6,3381.4,3381.2,3383.2,3383.6,3383.8,3384.0,3385.0,2,1,1,2,2,1,1,1,10,4,34248200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:48.200,2024-01-04 01:30:48.218404+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093048700,1129364280.0,1115,3376.2,98503,3719.6,3043.6,1704331848716752,3376.0,3375.8,3375.6,3375.4,3375.2,3376.4,3376.6,3376.8,3377.0,3377.2,1,8,3,2,1,2,1,24,1,7,34248700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:48.700,2024-01-04 01:30:48.716752+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10128600.0,-3.0,3376.2
IF2402,20240104,093048700,53795400.0,53,3381.4,6525,3727.0,3049.4,1704331848716760,3381.8,3381.6,3381.4,3380.8,3380.6,3383.4,3383.6,3386.4,3387.8,3390.0,2,1,1,1,2,1,1,1,4,3,34248700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:48.700,2024-01-04 01:30:48.716760+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093048700,384323100.0,378,3390.0,101004,3734.4,3055.6,1704331848716768,3389.4,3389.2,3389.0,3388.8,3388.6,3390.0,3390.4,3391.2,3392.4,3393.4,3,7,2,2,1,2,1,2,1,14,34248700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:48.700,2024-01-04 01:30:48.716768+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017000.0,-1.0,3390.0
IF2406,20240104,093048700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331848716776,3382.4,3382.2,3381.6,3381.4,3381.2,3383.6,3383.8,3384.0,3385.0,3385.4,1,2,1,2,2,1,1,10,4,1,34248700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:48.700,2024-01-04 01:30:48.716776+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093049200,1137468060.0,1123,3376.8,98499,3719.6,3043.6,1704331849219558,3376.2,3376.0,3375.8,3375.6,3375.4,3376.8,3377.0,3377.2,3377.4,3377.6,3,13,8,3,2,21,1,7,1,1,34249200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:49.200,2024-01-04 01:30:49.219558+00:00,0,True,5,5,False,False,True,PASS,False,8.0,8103780.0,-4.0,3376.575
IF2402,20240104,093049200,53795400.0,53,3381.4,6525,3727.0,3049.4,1704331849219566,3381.8,3381.6,3381.4,3380.8,3380.6,3383.6,3386.4,3387.8,3390.0,3396.0,2,1,1,1,2,1,1,4,3,1,34249200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:49.200,2024-01-04 01:30:49.219566+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093049200,386357100.0,380,3390.0,101002,3734.4,3055.6,1704331849219574,3389.6,3389.4,3389.2,3389.0,3388.8,3390.0,3391.2,3392.4,3393.4,3393.6,1,3,7,2,2,1,2,1,14,1,34249200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:49.200,2024-01-04 01:30:49.219574+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2034000.0,-2.0,3390.0
IF2406,20240104,093049200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331849219581,3382.4,3382.2,3381.6,3381.4,3381.2,3383.6,3383.8,3384.0,3385.0,3385.4,1,2,1,2,2,2,1,10,4,1,34249200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:49.200,2024-01-04 01:30:49.219581+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093049700,1148611500.0,1134,3376.8,98500,3719.6,3043.6,1704331849719469,3376.6,3376.2,3376.0,3375.8,3375.6,3376.8,3377.0,3377.2,3377.4,3377.6,2,3,13,8,3,10,1,7,1,1,34249700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:49.700,2024-01-04 01:30:49.719469+00:00,0,True,5,5,False,False,True,PASS,False,11.0,11143440.0,1.0,3376.8
IF2402,20240104,093049700,54810480.0,54,3383.6,6525,3727.0,3049.4,1704331849719477,3382.2,3382.0,3381.8,3381.6,3381.4,3386.4,3387.8,3390.0,3396.0,3398.8,1,2,1,1,1,1,4,3,1,2,34249700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:49.700,2024-01-04 01:30:49.719477+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015080.0,0.0,3383.6
IF2403,20240104,093049700,388391100.0,382,3390.0,101002,3734.4,3055.6,1704331849719485,3390.6,3390.2,3389.6,3389.4,3389.2,3391.2,3392.4,3393.4,3393.6,3394.4,1,2,2,4,7,2,1,14,1,2,34249700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:49.700,2024-01-04 01:30:49.719485+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2034000.0,0.0,3390.0
IF2406,20240104,093049700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331849719493,3382.4,3382.2,3381.6,3381.4,3381.2,3383.8,3384.0,3385.0,3385.4,3386.0,1,2,1,2,2,1,10,4,1,8,34249700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:49.700,2024-01-04 01:30:49.719493+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093050200,1160767980.0,1146,3377.0,98497,3719.6,3043.6,1704331850217514,3376.8,3376.6,3376.4,3376.2,3376.0,3377.2,3377.4,3377.6,3377.8,3378.0,4,1,1,3,13,7,1,1,2,2,34250200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:50.200,2024-01-04 01:30:50.217514+00:00,0,True,5,5,False,False,True,PASS,False,12.0,12156480.0,-3.0,3376.8
IF2402,20240104,093050200,54810480.0,54,3383.6,6525,3727.0,3049.4,1704331850217522,3382.4,3382.2,3382.0,3381.4,3380.8,3383.6,3384.8,3385.0,3385.2,3385.4,1,1,2,1,1,1,2,6,2,2,34250200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:50.200,2024-01-04 01:30:50.217522+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093050200,391442520.0,385,3390.2,100999,3734.4,3055.6,1704331850217532,3390.2,3390.0,3389.6,3389.4,3389.2,3390.6,3391.0,3391.2,3392.4,3393.4,1,2,3,4,7,1,3,1,1,14,34250200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:50.200,2024-01-04 01:30:50.217532+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3051420.0,-3.0,3390.4666666666667
IF2406,20240104,093050200,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331850217540,3382.4,3382.2,3381.6,3381.4,3381.2,3384.0,3385.0,3385.4,3386.0,3388.0,1,2,1,2,2,10,4,1,8,2,34250200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:50.200,2024-01-04 01:30:50.217540+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093050700,1164820500.0,1150,3377.0,98493,3719.6,3043.6,1704331850718666,3377.0,3376.8,3376.6,3376.4,3376.2,3377.2,3377.4,3377.6,3377.8,3378.0,7,6,2,1,3,5,1,1,2,1,34250700,IF,202401,200,AM,False,True,False,2024-01-04 09:30:50.700,2024-01-04 01:30:50.718666+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4052520.0,-4.0,3377.1
IF2402,20240104,093050700,55825560.0,55,3383.6,6524,3727.0,3049.4,1704331850718674,3382.8,3382.6,3382.2,3382.0,3381.4,3384.8,3385.2,3385.4,3386.0,3386.2,1,2,1,1,1,3,1,1,2,1,34250700,IF,202402,200,AM,False,True,False,2024-01-04 09:30:50.700,2024-01-04 01:30:50.718674+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015080.0,-1.0,3383.6
IF2403,20240104,093050700,394494000.0,388,3391.0,100998,3734.4,3055.6,1704331850718682,3389.6,3389.4,3389.2,3389.0,3388.6,3391.0,3392.4,3393.4,3393.6,3394.4,3,3,7,2,1,1,1,14,1,2,34250700,IF,202403,200,AM,False,True,False,2024-01-04 09:30:50.700,2024-01-04 01:30:50.718682+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3051480.0,-1.0,3390.5333333333333
IF2406,20240104,093050700,214060440.0,211,3382.0,62692,3728.0,3050.4,1704331850718690,3383.6,3382.8,3382.6,3382.4,3382.2,3384.0,3385.0,3385.4,3386.0,3388.0,1,1,1,1,2,10,4,1,8,2,34250700,IF,202406,200,AM,False,True,False,2024-01-04 09:30:50.700,2024-01-04 01:30:50.718690+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093051200,1167859920.0,1153,3377.2,98491,3719.6,3043.6,1704331851216719,3377.0,3376.8,3376.6,3376.4,3376.2,3377.2,3377.4,3377.6,3377.8,3378.0,7,6,2,1,3,3,1,1,2,1,34251200,IF,202401,200,AM,False,True,False,2024-01-04 09:30:51.200,2024-01-04 01:30:51.216719+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3039420.0,-2.0,3377.133333333333
IF2402,20240104,093051200,55825560.0,55,3383.6,6524,3727.0,3049.4,1704331851216727,3382.8,3382.6,3382.2,3382.0,3381.4,3384.4,3384.6,3384.8,3385.2,3385.4,1,2,1,1,1,1,2,3,1,1,34251200,IF,202402,200,AM,False,True,False,2024-01-04 09:30:51.200,2024-01-04 01:30:51.216727+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093051200,395511180.0,389,3390.6,100998,3734.4,3055.6,1704331851216735,3389.6,3389.4,3389.2,3389.0,3388.6,3391.0,3392.2,3392.4,3393.4,3393.6,3,2,7,2,1,2,1,1,14,1,34251200,IF,202403,200,AM,False,True,False,2024-01-04 09:30:51.200,2024-01-04 01:30:51.216735+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017180.0,0.0,3390.6
IF2406,20240104,093051200,215075520.0,212,3383.6,62691,3728.0,3050.4,1704331851216743,3383.6,3382.8,3382.6,3382.4,3382.2,3384.0,3385.0,3385.4,3386.0,3388.0,1,1,1,1,2,10,4,1,8,2,34251200,IF,202406,200,AM,False,True,False,2024-01-04 09:30:51.200,2024-01-04 01:30:51.216743+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015080.0,-1.0,3383.6
